,time_between,service_time,arrival_time,start_time,end_time,wait_time,system_time,idle_time
0,0,3,0,0,3,0,3,0
1,6,3,6,6,9,0,3,3
2,1,2,7,9,11,2,4,0
3,6,1,13,13,14,0,1,2
4,3,1,16,16,17,0,1,2
5,4,2,20,20,22,0,2,3
6,2,1,22,22,23,0,1,0
7,5,1,27,27,28,0,1,4
8,1,2,28,28,30,0,2,0
9,4,2,32,32,34,0,2,2
10,1,3,33,34,37,1,4,0
11,1,1,34,37,38,3,4,0
