,time_between,service_time,arrival_time,start_time,end_time,wait_time,system_time,idle_time
0,0,3,0,0,3,0,3,0
1,3,2,3,3,5,0,2,0
2,1,3,4,5,8,1,4,0
3,1,2,5,8,10,3,5,0
4,6,3,11,11,14,0,3,1
5,4,1,15,15,16,0,1,1
6,5,1,20,20,21,0,1,4
7,5,1,25,25,26,0,1,4
8,4,1,29,29,30,0,1,3
9,6,1,35,35,36,0,1,5
10,3,1,38,38,39,0,1,2
11,4,1,42,42,43,0,1,3
